id      effectiveTime   active  moduleId        sourceId        destinationId   relationshipGroup       typeId  characteristicTypeId    modifierId
53402024	20080731	0	900000000000207008	110914008	48469005	0	116680003	900000000000011006	900000000000451002
53409026	20020131	1	900000000000207008	110915009	110913002	0	116680003	900000000000011006	900000000000451002
53417023	20020131	1	900000000000207008	110916005	48469005	0	116680003	900000000000011006	900000000000451002
53417023	20080731	0	900000000000207008	110916005	48469005	0	116680003	900000000000011006	900000000000451002
53432027	20020131	1	900000000000207008	110917001	110913002	0	116680003	900000000000011006	900000000000451002
53437022	20020131	1	900000000000207008	110918006	48469005	0	116680003	900000000000011006	900000000000451002
53437022	20080731	0	900000000000207008	110918006	48469005	0	116680003	900000000000011006	900000000000451002
53446027	20020131	1	900000000000207008	110919003	48469005	0	116680003	900000000000011006	900000000000451002
53454025	20020131	1	900000000000207008	110920009	110902000	0	116680003	900000000000011006	900000000000451002
53454025	20090131	0	900000000000207008	110920009	110902000	0	116680003	900000000000011006	900000000000451002
53465024	20020131	1	900000000000207008	110921008	48469005	0	116680003	900000000000011006	900000000000451002
53465024	20080731	0	900000000000207008	110921008	48469005	0	116680003	900000000000011006	900000000000451002
53470028	20020131	1	900000000000207008	110922001	48469005	0	116680003	900000000000011006	900000000000451002
53470028	20080731	0	900000000000207008	110922001	48469005	0	116680003	900000000000011006	900000000000451002
53477025	20020131	1	900000000000207008	110923006	48469005	0	116680003	900000000000011006	900000000000451002
53477025	20080731	0	900000000000207008	110923006	48469005	0	116680003	900000000000011006	900000000000451002
53483027	20020131	1	900000000000207008	110924000	48469005	0	116680003	900000000000011006	900000000000451002
53483027	20080731	0	900000000000207008	110924000	48469005	0	116680003	900000000000011006	900000000000451002
53497024	20020131	1	900000000000207008	110925004	4421005	0	116680003	900000000000011006	900000000000451002
53497024	20070731	0	900000000000207008	110925004	4421005	0	116680003	900000000000011006	900000000000451002
53502021	20020131	1	900000000000207008	110926003	48469005	0	116680003	900000000000011006	900000000000451002
53507026	20020131	1	900000000000207008	110927007	48469005	0	116680003	900000000000011006	900000000000451002
53511021	20020131	1	900000000000207008	110928002	48469005	0	116680003	900000000000011006	900000000000451002
53524021	20020131	1	900000000000207008	110929005	48469005	0	116680003	900000000000011006	900000000000451002
53531020	20020131	1	900000000000207008	110930000	48469005	0	116680003	900000000000011006	900000000000451002
53531020	20080731	0	900000000000207008	110930000	48469005	0	116680003	900000000000011006	900000000000451002
53536026	20020131	1	900000000000207008	110931001	48469005	0	116680003	900000000000011006	900000000000451002
53541023	20020131	1	900000000000207008	110932008	48469005	0	116680003	900000000000011006	900000000000451002
53541023	20080731	0	900000000000207008	110932008	48469005	0	116680003	900000000000011006	900000000000451002
53546029	20020131	1	900000000000207008	110933003	48469005	0	116680003	900000000000011006	900000000000451002
53549020	20020131	1	900000000000207008	110934009	48469005	0	116680003	900000000000011006	900000000000451002
53549020	20080731	0	900000000000207008	110934009	48469005	0	116680003	900000000000011006	900000000000451002
